comedian,model,truth,score
John_Mulaney,"I took that stuff to Goodwill, right?","My wife and I just gave a bunch of stuff to Goodwill. We were moving apartments, we had a bunch of clothes and furniture, so we made a whole day out of it.",0.0
John_Mulaney,This one's shirts. I got a bunch of shirts! Take 'em away!,"My wife and I just gave a bunch of stuff to Goodwill. We were moving apartments, we had a bunch of clothes and furniture, so we made a whole day out of it.",0.0
John_Mulaney,"Well, if it's too big you can just wear it as a sleep shirt.","My wife and I just gave a bunch of stuff to Goodwill. We were moving apartments, we had a bunch of clothes and furniture, so we made a whole day out of it.",0.0
John_Mulaney,"Oh, I get it. So rather than violate these meaningless politeness rules, I'll just go to bed in a smock like goddamn Ebenezer Scrooge.","My wife and I just gave a bunch of stuff to Goodwill. We were moving apartments, we had a bunch of clothes and furniture, so we made a whole day out of it.",0.0
John_Mulaney,"It's good to give to charities, you know.","And then one day my wife said, ""Hey, you took that stuff to Goodwill, right?"" And I said, ""Of course I did!",0.0
John_Mulaney,"I took that stuff to Goodwill, right?","And then one day my wife said, ""Hey, you took that stuff to Goodwill, right?"" And I said, ""Of course I did!",0.0
John_Mulaney,This one's shirts. I got a bunch of shirts! Take 'em away!,"And then one day my wife said, ""Hey, you took that stuff to Goodwill, right?"" And I said, ""Of course I did!",0.0
John_Mulaney,"Well, if it's too big you can just wear it as a sleep shirt.","And then one day my wife said, ""Hey, you took that stuff to Goodwill, right?"" And I said, ""Of course I did!",0.0
John_Mulaney,"Oh, I get it. So rather than violate these meaningless politeness rules, I'll just go to bed in a smock like goddamn Ebenezer Scrooge.","And then one day my wife said, ""Hey, you took that stuff to Goodwill, right?"" And I said, ""Of course I did!",0.0
John_Mulaney,"It's good to give to charities, you know.","I was like, ""This one's shirts. I got a bunch of shirts!",0.0
John_Mulaney,"I took that stuff to Goodwill, right?","I was like, ""This one's shirts. I got a bunch of shirts!",0.0
John_Mulaney,This one's shirts. I got a bunch of shirts! Take 'em away!,"I was like, ""This one's shirts. I got a bunch of shirts!",0.375
John_Mulaney,"Well, if it's too big you can just wear it as a sleep shirt.","I was like, ""This one's shirts. I got a bunch of shirts!",0.0
John_Mulaney,"Oh, I get it. So rather than violate these meaningless politeness rules, I'll just go to bed in a smock like goddamn Ebenezer Scrooge.","I was like, ""This one's shirts. I got a bunch of shirts!",0.0
John_Mulaney,"It's good to give to charities, you know.","He's like, ""Take this receipt for the clothing for your taxes."" How do I write that on my taxes?",0.0
John_Mulaney,"I took that stuff to Goodwill, right?","He's like, ""Take this receipt for the clothing for your taxes."" How do I write that on my taxes?",0.0
John_Mulaney,This one's shirts. I got a bunch of shirts! Take 'em away!,"He's like, ""Take this receipt for the clothing for your taxes."" How do I write that on my taxes?",0.0
John_Mulaney,"Well, if it's too big you can just wear it as a sleep shirt.","He's like, ""Take this receipt for the clothing for your taxes."" How do I write that on my taxes?",0.0
John_Mulaney,"Oh, I get it. So rather than violate these meaningless politeness rules, I'll just go to bed in a smock like goddamn Ebenezer Scrooge.","He's like, ""Take this receipt for the clothing for your taxes."" How do I write that on my taxes?",0.0
John_Mulaney,"It's good to give to charities, you know.","My mom said it could be a sleep shirt. Please deduct this from my 2017 income.""",0.0
John_Mulaney,"I took that stuff to Goodwill, right?","My mom said it could be a sleep shirt. Please deduct this from my 2017 income.""",0.0
John_Mulaney,This one's shirts. I got a bunch of shirts! Take 'em away!,"My mom said it could be a sleep shirt. Please deduct this from my 2017 income.""",0.0
John_Mulaney,"Well, if it's too big you can just wear it as a sleep shirt.","My mom said it could be a sleep shirt. Please deduct this from my 2017 income.""",0.0
John_Mulaney,"Oh, I get it. So rather than violate these meaningless politeness rules, I'll just go to bed in a smock like goddamn Ebenezer Scrooge.","My mom said it could be a sleep shirt. Please deduct this from my 2017 income.""",0.0
John_Mulaney,"It's good to give to charities, you know.",That sleep shirt bullshit.,0.0
John_Mulaney,"I took that stuff to Goodwill, right?",That sleep shirt bullshit.,0.0
John_Mulaney,This one's shirts. I got a bunch of shirts! Take 'em away!,That sleep shirt bullshit.,0.0
John_Mulaney,"Well, if it's too big you can just wear it as a sleep shirt.",That sleep shirt bullshit.,0.0
John_Mulaney,"Oh, I get it. So rather than violate these meaningless politeness rules, I'll just go to bed in a smock like goddamn Ebenezer Scrooge.",That sleep shirt bullshit.,0.0
John_Mulaney,"It's good to give to charities, you know.","""Well, if it's too big you can just wear it as a sleep shirt.""",0.0
John_Mulaney,"I took that stuff to Goodwill, right?","""Well, if it's too big you can just wear it as a sleep shirt.""",0.0
John_Mulaney,This one's shirts. I got a bunch of shirts! Take 'em away!,"""Well, if it's too big you can just wear it as a sleep shirt.""",0.0
John_Mulaney,"Well, if it's too big you can just wear it as a sleep shirt.","""Well, if it's too big you can just wear it as a sleep shirt.""",0.95
John_Mulaney,"Oh, I get it. So rather than violate these meaningless politeness rules, I'll just go to bed in a smock like goddamn Ebenezer Scrooge.","""Well, if it's too big you can just wear it as a sleep shirt.""",0.0
John_Mulaney,"It's good to give to charities, you know.","""Because we don't say that when someone gives us a gift because that would not be polite."" Oh, I get it.",0.0
John_Mulaney,"I took that stuff to Goodwill, right?","""Because we don't say that when someone gives us a gift because that would not be polite."" Oh, I get it.",0.0
John_Mulaney,This one's shirts. I got a bunch of shirts! Take 'em away!,"""Because we don't say that when someone gives us a gift because that would not be polite."" Oh, I get it.",0.0
John_Mulaney,"Well, if it's too big you can just wear it as a sleep shirt.","""Because we don't say that when someone gives us a gift because that would not be polite."" Oh, I get it.",0.0
John_Mulaney,"Oh, I get it. So rather than violate these meaningless politeness rules, I'll just go to bed in a smock like goddamn Ebenezer Scrooge.","""Because we don't say that when someone gives us a gift because that would not be polite."" Oh, I get it.",0.0
John_Mulaney,"It's good to give to charities, you know.","So rather than violate these meaningless politeness rules, I'll just go to bed in a smock like goddamn Ebenezer Scrooge.",0.0
John_Mulaney,"I took that stuff to Goodwill, right?","So rather than violate these meaningless politeness rules, I'll just go to bed in a smock like goddamn Ebenezer Scrooge.",0.0
John_Mulaney,This one's shirts. I got a bunch of shirts! Take 'em away!,"So rather than violate these meaningless politeness rules, I'll just go to bed in a smock like goddamn Ebenezer Scrooge.",0.0
John_Mulaney,"Well, if it's too big you can just wear it as a sleep shirt.","So rather than violate these meaningless politeness rules, I'll just go to bed in a smock like goddamn Ebenezer Scrooge.",0.0
John_Mulaney,"Oh, I get it. So rather than violate these meaningless politeness rules, I'll just go to bed in a smock like goddamn Ebenezer Scrooge.","So rather than violate these meaningless politeness rules, I'll just go to bed in a smock like goddamn Ebenezer Scrooge.",0.85
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.","The greatest assembly of them all, once a year, Stranger Danger.",1.0
John_Mulaney_2,Detective JJ Bittenbinder's name is ridiculous.,"The greatest assembly of them all, once a year, Stranger Danger.",0.0
John_Mulaney_2,He was a man most acquainted with misery.,"The greatest assembly of them all, once a year, Stranger Danger.",0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,"The greatest assembly of them all, once a year, Stranger Danger.",0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.",The Bruno Mars of assemblies. You are gathered together as a school and you are told never to talk to an adult that you don't know and you are told this by an adult that you don't know.,0.0
John_Mulaney_2,Detective JJ Bittenbinder's name is ridiculous.,The Bruno Mars of assemblies. You are gathered together as a school and you are told never to talk to an adult that you don't know and you are told this by an adult that you don't know.,0.0
John_Mulaney_2,He was a man most acquainted with misery.,The Bruno Mars of assemblies. You are gathered together as a school and you are told never to talk to an adult that you don't know and you are told this by an adult that you don't know.,0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,The Bruno Mars of assemblies. You are gathered together as a school and you are told never to talk to an adult that you don't know and you are told this by an adult that you don't know.,0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.","We had the same Stranger Danger speaker every year when I was a kid, his name was Detective JJ Bittenbinder.",0.0
John_Mulaney_2,Detective JJ Bittenbinder's name is ridiculous.,"We had the same Stranger Danger speaker every year when I was a kid, his name was Detective JJ Bittenbinder.",0.0
John_Mulaney_2,He was a man most acquainted with misery.,"We had the same Stranger Danger speaker every year when I was a kid, his name was Detective JJ Bittenbinder.",0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,"We had the same Stranger Danger speaker every year when I was a kid, his name was Detective JJ Bittenbinder.",0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.","He was from the Chicago Police Department. He was a child homicide expert and... -[audience is silent] -Oh, gee.",0.0
John_Mulaney_2,Detective JJ Bittenbinder's name is ridiculous.,"He was from the Chicago Police Department. He was a child homicide expert and... -[audience is silent] -Oh, gee.",0.0
John_Mulaney_2,He was a man most acquainted with misery.,"He was from the Chicago Police Department. He was a child homicide expert and... -[audience is silent] -Oh, gee.",0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,"He was from the Chicago Police Department. He was a child homicide expert and... -[audience is silent] -Oh, gee.",0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.","[audience laughing] Very sorry, Radio City, did that make you uncomfortable?",0.0
John_Mulaney_2,Detective JJ Bittenbinder's name is ridiculous.,"[audience laughing] Very sorry, Radio City, did that make you uncomfortable?",0.0
John_Mulaney_2,He was a man most acquainted with misery.,"[audience laughing] Very sorry, Radio City, did that make you uncomfortable?",0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,"[audience laughing] Very sorry, Radio City, did that make you uncomfortable?",0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.","Well, guess what?",0.0
John_Mulaney_2,Detective JJ Bittenbinder's name is ridiculous.,"Well, guess what?",0.0
John_Mulaney_2,He was a man most acquainted with misery.,"Well, guess what?",0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,"Well, guess what?",0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.",You're adults and he's not even here.,0.0
John_Mulaney_2,Detective JJ Bittenbinder's name is ridiculous.,You're adults and he's not even here.,0.0
John_Mulaney_2,He was a man most acquainted with misery.,You're adults and he's not even here.,0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,You're adults and he's not even here.,0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.",So try being seven years old and you're sitting five feet away from him. He's still got blood on his shoes.,0.0
John_Mulaney_2,Detective JJ Bittenbinder's name is ridiculous.,So try being seven years old and you're sitting five feet away from him. He's still got blood on his shoes.,0.0
John_Mulaney_2,He was a man most acquainted with misery.,So try being seven years old and you're sitting five feet away from him. He's still got blood on his shoes.,0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,So try being seven years old and you're sitting five feet away from him. He's still got blood on his shoes.,0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.",And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,Detective JJ Bittenbinder's name is ridiculous.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,He was a man most acquainted with misery.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.","He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,Detective JJ Bittenbinder's name is ridiculous.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,He was a man most acquainted with misery.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.",He also had a huge handlebar mustache.,0.0
John_Mulaney_2,Detective JJ Bittenbinder's name is ridiculous.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,He was a man most acquainted with misery.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.","None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,Detective JJ Bittenbinder's name is ridiculous.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,He was a man most acquainted with misery.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.","He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,Detective JJ Bittenbinder's name is ridiculous.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,He was a man most acquainted with misery.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
Ali_Wong,It was like the worst experience of my life. It was so emotional.,It was like the worst experience of my life. It was so emotional.,1.0
Ali_Wong,Those of you under 25 probably don't know what that calculator is.,It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,It was like the Tesla of my time.,It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,"I'm not trying to be a procrastinator anymore. Because according to Deepak-Oprah, that's not the way for me to achieve my optimum level of success.",It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,It was like the worst experience of my life. It was so emotional.,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,Those of you under 25 probably don't know what that calculator is.,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,It was like the Tesla of my time.,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,"I'm not trying to be a procrastinator anymore. Because according to Deepak-Oprah, that's not the way for me to achieve my optimum level of success.",We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,It was like the worst experience of my life. It was so emotional.,We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,Those of you under 25 probably don't know what that calculator is.,We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,It was like the Tesla of my time.,We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,"I'm not trying to be a procrastinator anymore. Because according to Deepak-Oprah, that's not the way for me to achieve my optimum level of success.",We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,It was like the worst experience of my life. It was so emotional.,All because what? It could graph.,0.0
Ali_Wong,Those of you under 25 probably don't know what that calculator is.,All because what? It could graph.,0.0
Ali_Wong,It was like the Tesla of my time.,All because what? It could graph.,0.0
Ali_Wong,"I'm not trying to be a procrastinator anymore. Because according to Deepak-Oprah, that's not the way for me to achieve my optimum level of success.",All because what? It could graph.,0.0
Ali_Wong,It was like the worst experience of my life. It was so emotional.,"I do know... that I'm gonna have to clean all this shit up when you die."" ""And I'm not trying to be a procrastinator anymore.",0.0
Ali_Wong,Those of you under 25 probably don't know what that calculator is.,"I do know... that I'm gonna have to clean all this shit up when you die."" ""And I'm not trying to be a procrastinator anymore.",0.0
Ali_Wong,It was like the Tesla of my time.,"I do know... that I'm gonna have to clean all this shit up when you die."" ""And I'm not trying to be a procrastinator anymore.",0.0
Ali_Wong,"I'm not trying to be a procrastinator anymore. Because according to Deepak-Oprah, that's not the way for me to achieve my optimum level of success.","I do know... that I'm gonna have to clean all this shit up when you die."" ""And I'm not trying to be a procrastinator anymore.",0.0
Ali_Wong_2,"Life is not Rush Hour, the movie, OK?",I need to have children to keep me company when I get older. It's lonely.,0.0
Ali_Wong_2,"I'm just gonna recycle… go bald… go to the park, do this shit.",I need to have children to keep me company when I get older. It's lonely.,0.0
Ali_Wong_2,Old Asian ladies and the sun are like the Tupac and Biggie of longevity.,I need to have children to keep me company when I get older. It's lonely.,0.0
Ali_Wong_2,"Life is not Rush Hour, the movie, OK?",I'm just kidding. She doesn't have any black friends.,0.0
Ali_Wong_2,"I'm just gonna recycle… go bald… go to the park, do this shit.",I'm just kidding. She doesn't have any black friends.,0.0
Ali_Wong_2,Old Asian ladies and the sun are like the Tupac and Biggie of longevity.,I'm just kidding. She doesn't have any black friends.,0.0
Ali_Wong_2,"Life is not Rush Hour, the movie, OK?","Life is not Rush Hour, the movie, OK?",1.0
Ali_Wong_2,"I'm just gonna recycle… go bald… go to the park, do this shit.","Life is not Rush Hour, the movie, OK?",0.0
Ali_Wong_2,Old Asian ladies and the sun are like the Tupac and Biggie of longevity.,"Life is not Rush Hour, the movie, OK?",0.0
Ali_Wong_2,"Life is not Rush Hour, the movie, OK?","I need children to be there for me when I'm older, when I get as old as her. And when I say be there for me, I mean pay for me when my husband isn't around to support me anymore.",0.0
Ali_Wong_2,"I'm just gonna recycle… go bald… go to the park, do this shit.","I need children to be there for me when I'm older, when I get as old as her. And when I say be there for me, I mean pay for me when my husband isn't around to support me anymore.",0.0
Ali_Wong_2,Old Asian ladies and the sun are like the Tupac and Biggie of longevity.,"I need children to be there for me when I'm older, when I get as old as her. And when I say be there for me, I mean pay for me when my husband isn't around to support me anymore.",0.0
Ali_Wong_2,"Life is not Rush Hour, the movie, OK?",I'm not trying to be one of those old Chinese ladies who recycles for a living.,0.0
Ali_Wong_2,"I'm just gonna recycle… go bald… go to the park, do this shit.",I'm not trying to be one of those old Chinese ladies who recycles for a living.,0.0
Ali_Wong_2,Old Asian ladies and the sun are like the Tupac and Biggie of longevity.,I'm not trying to be one of those old Chinese ladies who recycles for a living.,0.0
Ali_Wong_2,"Life is not Rush Hour, the movie, OK?","Old Chinese ladies, they don't give a fuck. They got no shame.",0.0
Ali_Wong_2,"I'm just gonna recycle… go bald… go to the park, do this shit.","Old Chinese ladies, they don't give a fuck. They got no shame.",0.0
Ali_Wong_2,Old Asian ladies and the sun are like the Tupac and Biggie of longevity.,"Old Chinese ladies, they don't give a fuck. They got no shame.",0.0
Ali_Wong_2,"Life is not Rush Hour, the movie, OK?","They're like, ""I'm just gonna recycle... go bald... go to the park, do this shit.""",0.0
Ali_Wong_2,"I'm just gonna recycle… go bald… go to the park, do this shit.","They're like, ""I'm just gonna recycle... go bald... go to the park, do this shit.""",0.575
Ali_Wong_2,Old Asian ladies and the sun are like the Tupac and Biggie of longevity.,"They're like, ""I'm just gonna recycle... go bald... go to the park, do this shit.""",0.0
Ali_Wong_2,"Life is not Rush Hour, the movie, OK?","They wear that to protect themselves from their arch-nemesis, the sun. Their in a contest to see who's gonna burn out first.",0.0
Ali_Wong_2,"I'm just gonna recycle… go bald… go to the park, do this shit.","They wear that to protect themselves from their arch-nemesis, the sun. Their in a contest to see who's gonna burn out first.",0.0
Ali_Wong_2,Old Asian ladies and the sun are like the Tupac and Biggie of longevity.,"They wear that to protect themselves from their arch-nemesis, the sun. Their in a contest to see who's gonna burn out first.",0.0
Hasan_Minhaj,"Ah, Biju got slapped on his birthday!",This is a real show about a white kid that gets slapped at a birthday party. Are you fucking kidding?,0.0
Hasan_Minhaj,That kid won't choke on camera. He's been slapped on camera.,This is a real show about a white kid that gets slapped at a birthday party. Are you fucking kidding?,0.0
Hasan_Minhaj,"Look at this kid's parents. Your son just won the Scripps National Spelling Bee. Look at his brother. His brother is like, 'I'm fucked. I'm fucked. The bar is way too high. I should kill myself.'",This is a real show about a white kid that gets slapped at a birthday party. Are you fucking kidding?,0.0
Hasan_Minhaj,That's where he comes from. That is an Indian sociopath.,This is a real show about a white kid that gets slapped at a birthday party. Are you fucking kidding?,0.0
Hasan_Minhaj,"Ah, Biju got slapped on his birthday!",Are you kidding me? Do you know when br0wn kids get slapped?,0.0
Hasan_Minhaj,That kid won't choke on camera. He's been slapped on camera.,Are you kidding me? Do you know when br0wn kids get slapped?,0.0
Hasan_Minhaj,"Look at this kid's parents. Your son just won the Scripps National Spelling Bee. Look at his brother. His brother is like, 'I'm fucked. I'm fucked. The bar is way too high. I should kill myself.'",Are you kidding me? Do you know when br0wn kids get slapped?,0.0
Hasan_Minhaj,That's where he comes from. That is an Indian sociopath.,Are you kidding me? Do you know when br0wn kids get slapped?,0.0
Hasan_Minhaj,"Ah, Biju got slapped on his birthday!","We go, ""Ah, Biju got slapped on his birthday!"" And that's what makes us tough and resilient.",0.0
Hasan_Minhaj,That kid won't choke on camera. He's been slapped on camera.,"We go, ""Ah, Biju got slapped on his birthday!"" And that's what makes us tough and resilient.",0.0
Hasan_Minhaj,"Look at this kid's parents. Your son just won the Scripps National Spelling Bee. Look at his brother. His brother is like, 'I'm fucked. I'm fucked. The bar is way too high. I should kill myself.'","We go, ""Ah, Biju got slapped on his birthday!"" And that's what makes us tough and resilient.",0.0
Hasan_Minhaj,That's where he comes from. That is an Indian sociopath.,"We go, ""Ah, Biju got slapped on his birthday!"" And that's what makes us tough and resilient.",0.0
Hasan_Minhaj,"Ah, Biju got slapped on his birthday!","[laughter] That kid won't choke on camera. He's been slapped on camera.Of course he can spell ""knaidel"".Knaidel.Look at that face.",0.0
Hasan_Minhaj,That kid won't choke on camera. He's been slapped on camera.,"[laughter] That kid won't choke on camera. He's been slapped on camera.Of course he can spell ""knaidel"".Knaidel.Look at that face.",0.075
Hasan_Minhaj,"Look at this kid's parents. Your son just won the Scripps National Spelling Bee. Look at his brother. His brother is like, 'I'm fucked. I'm fucked. The bar is way too high. I should kill myself.'","[laughter] That kid won't choke on camera. He's been slapped on camera.Of course he can spell ""knaidel"".Knaidel.Look at that face.",0.0
Hasan_Minhaj,That's where he comes from. That is an Indian sociopath.,"[laughter] That kid won't choke on camera. He's been slapped on camera.Of course he can spell ""knaidel"".Knaidel.Look at that face.",0.0
Hasan_Minhaj,"Ah, Biju got slapped on his birthday!","Look at his brother. His brother is like, ""I'm fucked.",0.0
Hasan_Minhaj,That kid won't choke on camera. He's been slapped on camera.,"Look at his brother. His brother is like, ""I'm fucked.",0.0
Hasan_Minhaj,"Look at this kid's parents. Your son just won the Scripps National Spelling Bee. Look at his brother. His brother is like, 'I'm fucked. I'm fucked. The bar is way too high. I should kill myself.'","Look at his brother. His brother is like, ""I'm fucked.",0.0
Hasan_Minhaj,That's where he comes from. That is an Indian sociopath.,"Look at his brother. His brother is like, ""I'm fucked.",0.0
Hasan_Minhaj_2,"Alright, you guys are all killing it academically but I want you to know there is more to life than just getting into UC Berkeley.","""Alright, you guys are all killing it academically but I want you to know there is more to life than just getting into UC Berkeley."" One kid was like, ""I know, getting into Stanford.""",0.575
Hasan_Minhaj_2,"I know, getting into Stanford.","""Alright, you guys are all killing it academically but I want you to know there is more to life than just getting into UC Berkeley."" One kid was like, ""I know, getting into Stanford.""",0.0
Hasan_Minhaj_2,"No, you have to live a life worth talking about, which is why I'm making it mandatory for everyone in this class to go to prom.","""Alright, you guys are all killing it academically but I want you to know there is more to life than just getting into UC Berkeley."" One kid was like, ""I know, getting into Stanford.""",0.0
Hasan_Minhaj_2,"Whatever, it's not going to happen. He can't do this.","""Alright, you guys are all killing it academically but I want you to know there is more to life than just getting into UC Berkeley."" One kid was like, ""I know, getting into Stanford.""",0.0
Hasan_Minhaj_2,"Alright, you guys are all killing it academically but I want you to know there is more to life than just getting into UC Berkeley.","Us? Me, Jehovah's Witness girl, Korean exchange students, going to the prom?",0.0
Hasan_Minhaj_2,"I know, getting into Stanford.","Us? Me, Jehovah's Witness girl, Korean exchange students, going to the prom?",0.0
Hasan_Minhaj_2,"No, you have to live a life worth talking about, which is why I'm making it mandatory for everyone in this class to go to prom.","Us? Me, Jehovah's Witness girl, Korean exchange students, going to the prom?",0.0
Hasan_Minhaj_2,"Whatever, it's not going to happen. He can't do this.","Us? Me, Jehovah's Witness girl, Korean exchange students, going to the prom?",0.0
Hasan_Minhaj_2,"Alright, you guys are all killing it academically but I want you to know there is more to life than just getting into UC Berkeley.","He's like, ""Hanson, this is not funny."" He walks over to the board, he pulls it down.",0.0
Hasan_Minhaj_2,"I know, getting into Stanford.","He's like, ""Hanson, this is not funny."" He walks over to the board, he pulls it down.",0.0
Hasan_Minhaj_2,"No, you have to live a life worth talking about, which is why I'm making it mandatory for everyone in this class to go to prom.","He's like, ""Hanson, this is not funny."" He walks over to the board, he pulls it down.",0.0
Hasan_Minhaj_2,"Whatever, it's not going to happen. He can't do this.","He's like, ""Hanson, this is not funny."" He walks over to the board, he pulls it down.",0.0
Iliza_Shlesinger,The very beginning of a new relationship is the most exciting part of the relationship.,"And you start talking, maybe you have some drinks, maybe you dance, maybe you exchange numbers, maybe you start to date. Now, I happen to think the very beginning of a new relationship is the most exciting part of the relationship.",0.0
Iliza_Shlesinger,"It's the most nerve-wracking part of a new relationship when you're younger, is the first time a boy comes over to your apartment.","And you start talking, maybe you have some drinks, maybe you dance, maybe you exchange numbers, maybe you start to date. Now, I happen to think the very beginning of a new relationship is the most exciting part of the relationship.",0.0
Iliza_Shlesinger,"You want him to come in and be, like, “It's so homey. I'd like to stay forever.” Yes, come closer. Like, that's what you want.","And you start talking, maybe you have some drinks, maybe you dance, maybe you exchange numbers, maybe you start to date. Now, I happen to think the very beginning of a new relationship is the most exciting part of the relationship.",0.0
Iliza_Shlesinger,The very beginning of a new relationship is the most exciting part of the relationship.,I don't know. I can't say empirically how fun being married is.,0.0
Iliza_Shlesinger,"It's the most nerve-wracking part of a new relationship when you're younger, is the first time a boy comes over to your apartment.",I don't know. I can't say empirically how fun being married is.,0.0
Iliza_Shlesinger,"You want him to come in and be, like, “It's so homey. I'd like to stay forever.” Yes, come closer. Like, that's what you want.",I don't know. I can't say empirically how fun being married is.,0.0
Iliza_Shlesinger,The very beginning of a new relationship is the most exciting part of the relationship.,"The beginning of a relationship is exciting because it's brand new. You're both on your best behavior, it's still electric, you're not totally sure about the history of mental illness in each family.",0.0
Iliza_Shlesinger,"It's the most nerve-wracking part of a new relationship when you're younger, is the first time a boy comes over to your apartment.","The beginning of a relationship is exciting because it's brand new. You're both on your best behavior, it's still electric, you're not totally sure about the history of mental illness in each family.",0.0
Iliza_Shlesinger,"You want him to come in and be, like, “It's so homey. I'd like to stay forever.” Yes, come closer. Like, that's what you want.","The beginning of a relationship is exciting because it's brand new. You're both on your best behavior, it's still electric, you're not totally sure about the history of mental illness in each family.",0.0
Iliza_Shlesinger,The very beginning of a new relationship is the most exciting part of the relationship.,"You want him to come in and be, like, ""It's so homey. I'd like to stay forever.""",0.0
Iliza_Shlesinger,"It's the most nerve-wracking part of a new relationship when you're younger, is the first time a boy comes over to your apartment.","You want him to come in and be, like, ""It's so homey. I'd like to stay forever.""",0.0
Iliza_Shlesinger,"You want him to come in and be, like, “It's so homey. I'd like to stay forever.” Yes, come closer. Like, that's what you want.","You want him to come in and be, like, ""It's so homey. I'd like to stay forever.""",0.4
Iliza_Shlesinger,The very beginning of a new relationship is the most exciting part of the relationship.,That's your 20s. In your 30s...,0.0
Iliza_Shlesinger,"It's the most nerve-wracking part of a new relationship when you're younger, is the first time a boy comes over to your apartment.",That's your 20s. In your 30s...,0.0
Iliza_Shlesinger,"You want him to come in and be, like, “It's so homey. I'd like to stay forever.” Yes, come closer. Like, that's what you want.",That's your 20s. In your 30s...,0.0
