comedian,sentence
Nate_Bargatze_2,"""She brought home Common Core math. That’s fun. It’s a new math they invented, no heads up. Just give it to parents that never learned it."""
Nate_Bargatze_2,"""They bring it home, you gotta watch a 40-minute YouTube video on Common Core math. I don’t even understand it."""
Nate_Bargatze_2,"""And the goal of Common Core is to use one sheet of paper for every problem. You just want to keep breaking the problem down."""
Nate_Bargatze_2,"""And then what’s even funnier is you see old math in the middle of it. As you break it down, old math gets in there and you’re like, 'Oh! Just do that at the top. I don’t even know what we’re doing.'"""
Nate_Bargatze_2,"""It’s not like old math isn’t working. Old math still… I don’t get incorrect change everywhere, just going, 'This stupid old math!'"""
Nate_Bargatze_2,"""I told my wife, it feels like if you knocked on my front door and I opened it, and you say, 'Can I come in?' And I was like, 'Do you mind coming in through the back door?' 'Does the front door not work?' 'No, it works. I use it, a lot of people still use it, but the new way is to go jump the fence and come in the back and meet me at this same spot.'"""
Nate_Bargatze_3,"""It’s bride and groom. Looks like it’s home and away. That’s how many jerseys are in there."""
Nate_Bargatze_3,"""Guys are drinking beers in the church. Like, that’s something I’ve never heard, a pastor be like, 'Guys, can we not drink alcohol in the church?' They’re like, 'Oh, I didn’t know this was the nice part of town. All right.'"""
Nate_Bargatze_3,"""The reception is next door, just at a lady’s house. Like, in her backyard. Like, she doesn’t do… It isn’t like, she’s like, 'And I do receptions all the time.' We were her one and only reception."""
Nate_Bargatze_3,"""The horse was the oldest horse I’ve ever seen. I thought it was a donkey. I thought they got a deal on a donkey. And the guy was like, 'This horse was in the Kentucky Derby.' You’re like, 'The first one that they did? Is that Secretariat’s father? How old is this horse, man? You know they lay down, right?'"""
Nate_Bargatze_3,"""They took… They… It took them… It took them 45 minutes. They went up a driveway and back down the next driveway. They’re sweating, almost divorced by the time they get there."""
Nate_Bargatze_3,"""They put plywood on the grass, like, side-by-side, to make a dance floor. We danced just to a radio station on a boombox. Just, like, 104.5. You would have to stop for weather and traffic updates."""
Nate_Bargatze_TK,"""My dad is a magician. He’s done that my entire life. He was a clown at the very beginning, just in case you’re like, 'How do you get into something like that?' Uh… It goes clown, then magic. There’s two steps. You can take them in either order."""
Nate_Bargatze_TK,"""I was born, he was a clown. It was never weird to me. I thought everybody’s dad was a clown."""
Nate_Bargatze_TK,"""He’s dressed as a clown, that doesn’t even faze me. That’s just how he left. How else would he come home?"""
Nate_Bargatze_TK,"""The Easter Bunny was in the passenger seat. That’s the first thing that I remember, to my life."""
Nate_Bargatze_TK,"""The Easter Bunny head didn’t fit in the car. Like, he couldn’t sit normal, so his head was bent to the side. And I remember he had his seat belt on, and he’s just like…"""
Nate_Bargatze_TK,"""I like to think about all the other people that saw that. Just in the car next to them, just at a red light, you’re like, 'I didn’t even know they hung out like that.'"""
Nate_Bargatze_TK_2,"""The invitation said, 'Tuesday’s getting married, rehearsal’s Friday, wedding’s Saturday.' People were like, 'We gotta be there Monday for this wedding? How long is this wedding? It’s a week?'"""
Nate_Bargatze_TK_2,"""I’m wearing a button-down shirt, khaki pants. Nothing crazy. I’m wildly overdressed. I look like I work there."""
Nate_Bargatze_TK_2,"""My uncle, his daughter’s getting married. He has his tuxedo jacket, pants, cummerbund, bowtie. No shirt."""
Nate_Bargatze_TK_2,"""And he doesn’t have a body that’s like, 'That’s cool, man.' You know? He has a body that you’re like, 'Put your jacket on backwards. Flip it around.'"""
Nate_Bargatze_TK_2,"""Then you see his back, and you’re like, 'Oof. All right, go back to regular way. Yeah, that’s my fault. I didn’t… How’s your back worse than your front?'"""
Nate_Bargatze_TK_3,"""I’m 41. My daughter is eight. Nothing should ever come out of her mouth that I’m like, 'What? What was that?'"""
Nate_Bargatze_TK_3,"""I thought you felt it out, you know, and just go, 'That feels right,' and that’s what you do. I do the same thing with a comma."""
Nate_Bargatze_TK_3,"If I feel a comma’s coming, I try to get out of that sentence so bad. I mean, I… And if I can’t, I just put a comma and see if someone says something, you know?"""
Nate_Bargatze_TK_3,"""They’re like, 'Is that a comma?' I’m like, 'Is it? My comma button has been sticking on my phone.'"""
Nate_Bargatze_TK_3,"""I had an F in science. I was taking a class called 'Science' my senior year in high school. I mean, I had an F. My dad went and talked to the teacher and said, 'Look, just give him a D. He’s not gonna do science stuff.' And the teacher agreed to it."""
Nate_Bargatze_TK_3,"""I got a 17 on it. And if you don’t know ACTs, 18 is like, 'That’s not good, man, but you made it.' Seventeen, they’re like, 'I don’t even… Are you enrolled in this school?'"""
Russell_Peters,"""He goes, look, you’re a 48-year-old Indian man. I’m like, that’s really fucking racist, but since you asked, I have acid reflux."""
Russell_Peters,"""Because there is no way you can be Indian and not have fucking acid reflux. It’s inevitable."""
Russell_Peters,"""What? Son, it’s burning your esophagus. Dad, I want to assure you I have no phagus in me. No, no, son, esophagus. I don’t care whose phagus you think this is."""
Russell_Peters,"""I’m looking at all of you, especially all the pudgy guys. You know exactly who has it. You got it, don’t you, yellow guy? You do, do you."""
Russell_Peters,"""He’s like, I know, I have it, but I don’t want to say because my shirt looks like turmeric."""
Russell_Peters_2,"""If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate."""
Russell_Peters_2,"""These are my boys, it’s Pete and Repeat."""
Russell_Peters_2,"""If I had twins with a black girl, this is Tyrone and Tyclone."""
Russell_Peters_2,"""Identical twins, that’s like bragging rights for you, you know I mean. That’s your way of going, look. Look at how good my balls are."""
Russell_Peters_2,"""You lift up your balls, sponsored by Xerox. Sponsored by Xerox."""
Russell_Peters_2,"""I call the left one copy and the right one paste."""
Russell_Peters_3,"""My girlfriend’s Mexican. And I didn’t realize how Mexican she was until she went into labor and they broke her water and candy fell out of her."""
Russell_Peters_3,"""Do you realize my son is Mexican and Indian? He’s going to be able to engineer the wall. And hop it."""
Russell_Peters_3,"""He’s going to steal your laptop and fix it. It’s going to be an amazing thing to see."""
Russell_Peters_3,"""When my son starts walking, we’re going to be walking the same way."""
Russell_Peters_3,"""My girlfriend, she started to show after one month. It was like, I’m like, what the fuck is going on? How many? How many? How many motherfuckers are in there right now?"""
Russell_Peters_3,"""I took her straight to the doctor. I need to know how many heartbeats you hear, doctor. How many heartbeats do you hear? There was just one, but I got so scared. Because twins at this age, fuck that."""
Sam_Morril,"""I got roofied at a party in college by accident, but you know, it still counts. Obviously, it was an accident. No one at the party was like I’m gonna roofie that hairy boy over there. Let me a passed-out werewolf tonight."""
Sam_Morril,"""That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here. Everyone in here is like I assume things worked out for you, and they did."""
Sam_Morril,"""And then I chugged it, and I woke up the next morning, and I was like oh. That guy’s a sexual predator. And my friend said you ruined his night. And I was like, that’s not how I want to think about it, you know?"""
Sam_Morril,"""I prefer to think of myself as an accidental hero. I have a negative-one rapes, so, you know. Statistically, you know…"""
Sam_Morril,"""It’s kind of like if I was driving drunk and I just swerved and accidentally hit a mugger. And some woman is like, 'My hero,' and I’m like if you say so, but I might have a substance abuse problem, so…"""
Sam_Morril,"""I read this article that said try to replace drinking with another activity like tennis with a friend. I was like, yeah, that’s a very helpful example. That’s always the crossroads I find myself at at 4:57 a.m."""
Sam_Morril,"""Of course you want to get fucked up. Have you tried living? I’m happy and I want to get fucked up. Have you watched the news? It makes you want to drink."""
Sam_Morril,"""If I listened to all the voices in my head, I would be a sometimes-gay street fighter, so… I know. It sounds like a confusing video game. It’s not, you know? Why is E. Honda butt-fucking me? Wow. That’s his finisher."""
Sam_Morril_2,"""I thought of a good pro-cigarette commercial. How ’bout this for like a casual smoker? A hot girl walks up to a guy in the bar and asks to bum a cigarette, and he goes, oh, I don’t smoke. So then she goes outside and bums them from another guy, and they go home together and they fuck and that’s the whole commercial. There at the end, it just says, 'Wouldn’t kill you to carry a pack,' you know? Marlboro: Just in Case."""
Sam_Morril_2,"""That was the baby’s name, Chivalry. I’m just saying. That one’s not for everybody, that joke. I did that joke the other night and somebody yelled out boo. I thought it was the baby’s ghost, but, you know."""
Sam_Morril_2,"""If I knock you up and you need an abortion, it’s on the house. I’ll throw my Delta SkyMiles card right on the counter. Are you sure, Sam? I got this. With all the rewards and benefits that Delta has to offer, I’d be a fool to do otherwise."""
Sam_Morril_2,"""I’m two to three abortions away from Diamond Medallion status, so… I’m losing some of you, but I’m gonna take it a step further here."""
Sam_Morril_2,"""I think you should get extra SkyMiles points with an abortion, because that’s one less crying baby onboard, you know?"""
Sam_Morril_2,"""I was talking to a guy after a show. He told me there was gonna be an anti-abortion parade, which I think he meant to say march, you know? I don’t think there’s gonna be a parade, but if there is, I’ll be there. I want to see what the floats look like. That one looks unfinished. That’s what we’re going for, so, yeah."""
Sam_Morril_3,"""I’m a pretty liberal guy, but some of my friends now are so liberal that everything turns into slavery or the Holocaust in every conversation, you know what I’m talking about?"""
Sam_Morril_3,"""Trump is Hitler."" I said, “All right, look, we don’t know how hilarious Hitler would have been on social media. That’s not fair.”"
Sam_Morril_3,"""Hitler might have had a strong Twitter presence. Trapped in bunker, sad. Adolf’s trending."""
Sam_Morril_3,"""I came across the article the other day on the internet. Just said fun facts about Hitler, which I think is a great title."""
Sam_Morril_3,"""I’ve always said there aren’t enough upbeat pieces on the Fuhrer."""
Sam_Morril_3,"""Fun fact about Hitler, didn’t pay income tax, was very bad at managing his money, and I thought, man, it’s too bad there wasn’t a group of people that could have helped, you know? Jews."""
Trevor_Noah,"""You don’t mess with the Russians. Most frightening people in the world. You know how I know this? Because I’ve learned how to use the Russian accent for myself. I’ve learned how to harness that energy and use it for good."""
Trevor_Noah,"""When I go to the bathroom, do I turn the lights on and lose my sleep? Or do I leave the lights off and shit myself? I never know which one to go with."""
Trevor_Noah,"""But what I started doing now is I leave the lights off. And when I go the bathroom, I just speak to myself in a Russian accent. It sounds crazy, but I feel safe. I feel like I’m the most dangerous thing in the night."""
Trevor_Noah,"""You’ll find me at three a.m., barefoot, walking to the toilet, like, 'Yes. Big boy got to make a pee-pee. No trouble over here. It’s potty time.'"""
Trevor_Noah,"""I feel safe, like even if there’s a monster under the bed, he’d be like, 'Is that a Russian?'"""
Trevor_Noah,"""Ladies, every single one of you needs to learn the Russian accent... if you learn the Russian accent, half of those problems would disappear."""
Trevor_Noah,"As soon as he says, 'Don’t be such a bitch!' Just be like… [Russian accent] 'You want to see bitch?'"
Trevor_Noah_2,"""Nelson Mandela was destined for greatness because of that voice. He could not be a normal man with a voice like that. You can’t do normal things with that voice."""
Trevor_Noah_2,"""You can’t be running in the streets: 'And a Kit Kat, please.' No. No. It’s so unique. You can’t be silly."""
Trevor_Noah_2,"""What are you making, prank phone calls? 'Who the hell is this?!' 'I’m not telling you.'"""
Trevor_Noah_2,"""He would tell the joke, and it would just sound too epic for people to laugh."""
Trevor_Noah_2,"""Ah, knock, knock.” People would be like, “Let him in. Let him in!” “No. No, no. You must say, ‘Who’s there?'” “He is so right. We’ve always got to ask, ‘Who’s there?’ Who’s here? Who are we?’ Oh, my God!”"
Trevor_Noah_2,"""It was because of that voice, the first black president voice."""
Trevor_Noah_3,"""You know what fascinates me about New York… is how much people trust the traffic lights. I have never seen anything like it."""
Trevor_Noah_3,"""It’s less of a command and more of a suggestion. It’s not 'Stop!' It’s 'Stop?'"""
Trevor_Noah_3,"""The guy was like, 'Guys, guys, guys. We need to get traffic lights. Ah?' People were like, 'What for?' 'It’s for the intersection. It adds atmosphere.'"""
Trevor_Noah_3,"""I said, 'Yeah, and he has a truck. In a game of rock-paper-scissors, you lose.'"""
Trevor_Noah_3,"""He stared that truck driver down as he was crossing. Just looking at him. Like, 'I’ve got the light. You know I’ve got the light. You know I’ve got that light.'"""
Trevor_Noah_3,"""I walked with that man for 12 blocks. And let me tell you, I have never been imbued with the confidence of another human being the way I was with him."""
Trevor_Noah_3,"""Because I’ve come to realize, in America, if you got the white man on your side, you can do whatever you like. You just roll."""
Tom_Segura,"""Not a trailer park. A solo trailer. The most terrifying housing situation that exists. Where other trailer people are like, 'Get the fuck out of here.' Kick ’em out."""
Tom_Segura,"""You don’t fuckin’ have it? Isn’t that your sole responsibility?"""
Tom_Segura,"""There’s a .357 and a shotgun on my bed. Anybody comes in here, blast ’em."""
Tom_Segura,"""Inside? Paralysis. But what I said was, 'That’s what’s up.' -Like, yeah, man. Pow."""
Tom_Segura,"""But don’t shoot my mom."""
Tom_Segura,"""Can we get a description before we agree to terms? How about a height and weight on old mom?"""
Tom_Segura_2,"""By the way, is there any more satisfying feeling than letting an elevator door close on somebody?"""
Tom_Segura_2,"""Like most of us, we have no power in our everyday lives. But if you’re alone in an elevator, you are lord of the elevator shaft."""
Tom_Segura_2,"""I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?"""
Tom_Segura_2,"""You get to decide, like a king with his drawbridge. There’s 'Hold Open,' and 'Close.' And you can watch people walk up and be like, 'Mm-mm.'"""
Tom_Segura_2,"""Sometimes, a second later it opens, and you’re like, 'Fuck!' You get nervous energy, like you’re a kid. You’re like, 'I’m in trouble.'"""
Tom_Segura_2,"""It’s always some lady who’s like, 'You didn’t see me?' 'I don’t even know how this thing works. So many buttons. I tried all of them.'"""
Tom_Segura_3,"""Every hotel check-in begins, usually, the same. It’s standard. Hotels, you know, the people at the desk, they go, 'Last name?' And this just happened to me. 'Last name?' And I go, 'Segura.' And the guy goes, 'Whoa. Are you Japanese?'"""
Tom_Segura_3,"""I go, 'Hundred percent, yeah.'"""
Tom_Segura_3,"""He goes, 'We don’t get a lot of Japanese people here. That’s pretty cool.' So, I have to stop him, and go, 'Hey, man. I’m not Japanese.' And he goes, 'Segura. Segura! Sounds Japanese.'"""
Tom_Segura_3,"""I go, 'That’s ’cause you’re saying it Japanese. I could be Smith, and if you want to go [in gruff voice] ‘Smith…’ -then it’s Japanese.'"""
Tom_Segura_3,"""And he goes, 'Well, what are you?' Which is fuckin’ rude. Can I just say, it’s never important to ask that question. 'What are you?' It’s never important to ask that. It’s sometimes important, but… -not a lot. When is it important? Sushi chef, accountant, 100-meter dash. -Outside of that…'"""
Tom_Segura_3,"""And he goes, 'That’s weird. You look white.' And I go, 'I am white.' And he goes, 'But you’re Spanish?' And I go, 'Correct.' He goes, 'Do you speak Spanish?' I said, 'Yes.' And he goes, 'So, you’re Mexican.'"""
Tom_Segura_3,"""I said, 'What’s going on is you failed fuckin’ social studies. And you’re not too good at geography either.'"""
Tom_Segura_3,"""Look, man. You understand there’s white people in Mexico, you know that.' And he goes, 'No, I don’t.'"""
Tom_Segura_3,"""There’s white people there, black people there, even Asian people there. And if you really want to shit your pants, those Asian people, -they speak Spanish too. You don’t expect it, but they’re like, 'Dim sum…' [speaking in Spanish] -They are… -Asian, and they speak Spanish.'"""
