comedian,model,truth,score
John_Mulaney_2,"Two years in a row, he wore a cowboy hat.",So try being seven years old and you're sitting five feet away from him. He's still got blood on his shoes.,0.0
John_Mulaney_2,He also had a huge handlebar mustache.,So try being seven years old and you're sitting five feet away from him. He's still got blood on his shoes.,0.0
John_Mulaney_2,"None of that matters, but it’s important to me that you know that.",So try being seven years old and you're sitting five feet away from him. He's still got blood on his shoes.,0.0
John_Mulaney_2,He did not look like his job description.,So try being seven years old and you're sitting five feet away from him. He's still got blood on his shoes.,0.0
John_Mulaney_2,He looked like he should be the conductor on a locomotive powered by confetti.,So try being seven years old and you're sitting five feet away from him. He's still got blood on his shoes.,0.0
John_Mulaney_2,"But, instead, he made his living in murder.",So try being seven years old and you're sitting five feet away from him. He's still got blood on his shoes.,0.0
John_Mulaney_2,He was the weirdest goddamn person I ever saw in my entire life.,So try being seven years old and you're sitting five feet away from him. He's still got blood on his shoes.,0.0
John_Mulaney_2,He was a man most acquainted with misery.,So try being seven years old and you're sitting five feet away from him. He's still got blood on his shoes.,0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,So try being seven years old and you're sitting five feet away from him. He's still got blood on his shoes.,0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.",And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,"Yeah, the hottest ticket in town.",And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,The Bruno Mars of assemblies.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,You are gathered together as a school and you are told never to talk to an adult that you don’t know and you are told this by an adult that you don’t know.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,"We had the same Stranger Danger speaker every year when I was a kid, his name was Detective JJ Bittenbinder.",And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,Go ahead and laugh.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,His name is ridiculous.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,That was his name.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,It was JJ Bittenbinder.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,He was from the Chicago Police Department.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,"He was a child homicide expert and… -[audience is silent] -Oh, gee.",And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,"[audience laughing] Very sorry, Radio City, did that make you uncomfortable?",And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,"Well, guess what?",And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,You’re adults and he’s not even here.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,So try being seven years old and you’re sitting five feet away from him.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,He’s still got blood on his shoes.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,And he’s looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.975
John_Mulaney_2,[audience laughing] And they may just have to kill you over it.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,"Okay, c’est la vie, go be kids, go have fun.",And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,Bittenbinder came every year.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,"By the way, Detective JJ Bittenbinder wore three-piece suits.",And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,He also wore a pocket watch.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,"Two years in a row, he wore a cowboy hat.",And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,He also had a huge handlebar mustache.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,"None of that matters, but it’s important to me that you know that.",And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,He did not look like his job description.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,He looked like he should be the conductor on a locomotive powered by confetti.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,"But, instead, he made his living in murder.",And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,He was the weirdest goddamn person I ever saw in my entire life.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,He was a man most acquainted with misery.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,And he's looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.","He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,"Yeah, the hottest ticket in town.","He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,The Bruno Mars of assemblies.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,You are gathered together as a school and you are told never to talk to an adult that you don’t know and you are told this by an adult that you don’t know.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,"We had the same Stranger Danger speaker every year when I was a kid, his name was Detective JJ Bittenbinder.","He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,Go ahead and laugh.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,His name is ridiculous.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,That was his name.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,It was JJ Bittenbinder.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,He was from the Chicago Police Department.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,"He was a child homicide expert and… -[audience is silent] -Oh, gee.","He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,"[audience laughing] Very sorry, Radio City, did that make you uncomfortable?","He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,"Well, guess what?","He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,You’re adults and he’s not even here.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,So try being seven years old and you’re sitting five feet away from him.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,He’s still got blood on his shoes.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,And he’s looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,[audience laughing] And they may just have to kill you over it.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,"Okay, c’est la vie, go be kids, go have fun.","He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,Bittenbinder came every year.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,"By the way, Detective JJ Bittenbinder wore three-piece suits.","He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,He also wore a pocket watch.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,"Two years in a row, he wore a cowboy hat.","He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.35
John_Mulaney_2,He also had a huge handlebar mustache.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,"None of that matters, but it’s important to me that you know that.","He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,He did not look like his job description.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,He looked like he should be the conductor on a locomotive powered by confetti.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,"But, instead, he made his living in murder.","He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,He was the weirdest goddamn person I ever saw in my entire life.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,He was a man most acquainted with misery.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,"He also wore a pocket watch. Two years in a row, he wore a cowboy hat.",0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.",He also had a huge handlebar mustache.,0.0
John_Mulaney_2,"Yeah, the hottest ticket in town.",He also had a huge handlebar mustache.,0.0
John_Mulaney_2,The Bruno Mars of assemblies.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,You are gathered together as a school and you are told never to talk to an adult that you don’t know and you are told this by an adult that you don’t know.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,"We had the same Stranger Danger speaker every year when I was a kid, his name was Detective JJ Bittenbinder.",He also had a huge handlebar mustache.,0.0
John_Mulaney_2,Go ahead and laugh.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,His name is ridiculous.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,That was his name.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,It was JJ Bittenbinder.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,He was from the Chicago Police Department.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,"He was a child homicide expert and… -[audience is silent] -Oh, gee.",He also had a huge handlebar mustache.,0.0
John_Mulaney_2,"[audience laughing] Very sorry, Radio City, did that make you uncomfortable?",He also had a huge handlebar mustache.,0.0
John_Mulaney_2,"Well, guess what?",He also had a huge handlebar mustache.,0.0
John_Mulaney_2,You’re adults and he’s not even here.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,So try being seven years old and you’re sitting five feet away from him.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,He’s still got blood on his shoes.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,And he’s looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,[audience laughing] And they may just have to kill you over it.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,"Okay, c’est la vie, go be kids, go have fun.",He also had a huge handlebar mustache.,0.0
John_Mulaney_2,Bittenbinder came every year.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,"By the way, Detective JJ Bittenbinder wore three-piece suits.",He also had a huge handlebar mustache.,0.0
John_Mulaney_2,He also wore a pocket watch.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,"Two years in a row, he wore a cowboy hat.",He also had a huge handlebar mustache.,0.0
John_Mulaney_2,He also had a huge handlebar mustache.,He also had a huge handlebar mustache.,1.0
John_Mulaney_2,"None of that matters, but it’s important to me that you know that.",He also had a huge handlebar mustache.,0.0
John_Mulaney_2,He did not look like his job description.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,He looked like he should be the conductor on a locomotive powered by confetti.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,"But, instead, he made his living in murder.",He also had a huge handlebar mustache.,0.0
John_Mulaney_2,He was the weirdest goddamn person I ever saw in my entire life.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,He was a man most acquainted with misery.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,He also had a huge handlebar mustache.,0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.","None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,"Yeah, the hottest ticket in town.","None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,The Bruno Mars of assemblies.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,You are gathered together as a school and you are told never to talk to an adult that you don’t know and you are told this by an adult that you don’t know.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,"We had the same Stranger Danger speaker every year when I was a kid, his name was Detective JJ Bittenbinder.","None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,Go ahead and laugh.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,His name is ridiculous.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,That was his name.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,It was JJ Bittenbinder.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,He was from the Chicago Police Department.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,"He was a child homicide expert and… -[audience is silent] -Oh, gee.","None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,"[audience laughing] Very sorry, Radio City, did that make you uncomfortable?","None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,"Well, guess what?","None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,You’re adults and he’s not even here.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,So try being seven years old and you’re sitting five feet away from him.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,He’s still got blood on his shoes.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,And he’s looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,[audience laughing] And they may just have to kill you over it.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,"Okay, c’est la vie, go be kids, go have fun.","None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,Bittenbinder came every year.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,"By the way, Detective JJ Bittenbinder wore three-piece suits.","None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,He also wore a pocket watch.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,"Two years in a row, he wore a cowboy hat.","None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,He also had a huge handlebar mustache.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,"None of that matters, but it’s important to me that you know that.","None of that matters, but it's important to me that you know that. He did not look like his job description.",0.375
John_Mulaney_2,He did not look like his job description.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,He looked like he should be the conductor on a locomotive powered by confetti.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,"But, instead, he made his living in murder.","None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,He was the weirdest goddamn person I ever saw in my entire life.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,He was a man most acquainted with misery.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,"None of that matters, but it's important to me that you know that. He did not look like his job description.",0.0
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger.","He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,"Yeah, the hottest ticket in town.","He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,The Bruno Mars of assemblies.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,You are gathered together as a school and you are told never to talk to an adult that you don’t know and you are told this by an adult that you don’t know.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,"We had the same Stranger Danger speaker every year when I was a kid, his name was Detective JJ Bittenbinder.","He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,Go ahead and laugh.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,His name is ridiculous.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,That was his name.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,It was JJ Bittenbinder.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,He was from the Chicago Police Department.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,"He was a child homicide expert and… -[audience is silent] -Oh, gee.","He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,"[audience laughing] Very sorry, Radio City, did that make you uncomfortable?","He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,"Well, guess what?","He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,You’re adults and he’s not even here.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,So try being seven years old and you’re sitting five feet away from him.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,He’s still got blood on his shoes.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,And he’s looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,[audience laughing] And they may just have to kill you over it.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,"Okay, c’est la vie, go be kids, go have fun.","He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,Bittenbinder came every year.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,"By the way, Detective JJ Bittenbinder wore three-piece suits.","He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,He also wore a pocket watch.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,"Two years in a row, he wore a cowboy hat.","He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,He also had a huge handlebar mustache.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,"None of that matters, but it’s important to me that you know that.","He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,He did not look like his job description.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,He looked like he should be the conductor on a locomotive powered by confetti.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.45
John_Mulaney_2,"But, instead, he made his living in murder.","He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,He was the weirdest goddamn person I ever saw in my entire life.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,He was a man most acquainted with misery.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
John_Mulaney_2,He could look at a child and guess the price of their coffin.,"He looked like he should be the conductor on a locomotive powered by confetti. But, instead, he made his living in murder.",0.0
Ali_Wong,"The last time I was at home in San Francisco, I was trying to help her get rid of shit.",It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,Don’t ever do that with your mom.,It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,It was like the worst experience of my life.,It was like the worst experience of my life. It was so emotional.,0.525
Ali_Wong,It was so emotional.,It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82… manual.,It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,The manual.,It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,She don’t even know… where the calculator is.,It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,Those of you under 25 probably don’t know what that calculator is.,It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,It was this calculator that bamboozled my generation.,It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,We were all required to buy it when we were in eight grade.,It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,It cost like $200.,It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,And everybody thought it was like this Judy Jetson’s laptop from the future.,It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,All because what?,It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,It could graph.,It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,It was like the Tesla of my time.,It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,"And my mom got so emotional about the manual and she was like, “You never know when you might need this.” And I was like, “But… I do know… that I’m gonna have to clean all this shit up when you die.” “And I’m not trying to be a procrastinator anymore.",It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,"Because according to Deepak-Oprah, that’s not the way for me to achieve my optimum level of success.”",It was like the worst experience of my life. It was so emotional.,0.0
Ali_Wong,"The last time I was at home in San Francisco, I was trying to help her get rid of shit.",We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,Don’t ever do that with your mom.,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,It was like the worst experience of my life.,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,It was so emotional.,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82… manual.,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.85
Ali_Wong,The manual.,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,She don’t even know… where the calculator is.,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,Those of you under 25 probably don’t know what that calculator is.,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,It was this calculator that bamboozled my generation.,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,We were all required to buy it when we were in eight grade.,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,It cost like $200.,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,And everybody thought it was like this Judy Jetson’s laptop from the future.,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,All because what?,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,It could graph.,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,It was like the Tesla of my time.,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,"And my mom got so emotional about the manual and she was like, “You never know when you might need this.” And I was like, “But… I do know… that I’m gonna have to clean all this shit up when you die.” “And I’m not trying to be a procrastinator anymore.",We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,"Because according to Deepak-Oprah, that’s not the way for me to achieve my optimum level of success.”",We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82... manual. The manual.,0.0
Ali_Wong,"The last time I was at home in San Francisco, I was trying to help her get rid of shit.",We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,Don’t ever do that with your mom.,We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,It was like the worst experience of my life.,We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,It was so emotional.,We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,We were screaming and fighting and yelling and it all came to a climax when she refused to let go of a Texas Instruments TI-82… manual.,We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,The manual.,We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,She don’t even know… where the calculator is.,We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,Those of you under 25 probably don’t know what that calculator is.,We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,It was this calculator that bamboozled my generation.,We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,We were all required to buy it when we were in eight grade.,We were all required to buy it when we were in eight grade. It cost like $200.,0.65
Ali_Wong,It cost like $200.,We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,And everybody thought it was like this Judy Jetson’s laptop from the future.,We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,All because what?,We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,It could graph.,We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,It was like the Tesla of my time.,We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,"And my mom got so emotional about the manual and she was like, “You never know when you might need this.” And I was like, “But… I do know… that I’m gonna have to clean all this shit up when you die.” “And I’m not trying to be a procrastinator anymore.",We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,"Because according to Deepak-Oprah, that’s not the way for me to achieve my optimum level of success.”",We were all required to buy it when we were in eight grade. It cost like $200.,0.0
Ali_Wong,"The last time I was at home in San Francisco, I was trying to help her get rid of shit.",All because what? It could graph.,0.0
Ali_Wong,Don’t ever do that with your mom.,All because what? It could graph.,0.0
Ali_Wong,It was like the worst experience of my life.,All because what? It could graph.,0.0
Ali_Wong,It was so emotional.,All because what? It could graph.,0.0
