comedian,sentence
Sam_Morill,"""It's kind of like if I was driving drunk and I just swerved and accidentally hit a mugger. And some woman is like, 'My hero,' and I'm like if you say so, but I might have a substance abuse problem, so…"""
Sam_Morill,"""You tell me to replace an addiction with cardio, that's very helpful. I'm gonna start walking into halfway houses full of crack heads like have you guys done Zumba? It's so much better than crack."""
Sam_Morill,"""Have you watched the news? It makes you want to drink. Another mass shooting after another mass shooting."""
Sam_Morill,"""If I listened to all the voices in my head, I would be a sometimes-gay street fighter, so…"""
Sam_Morill,"""Why is E. Honda butt-fucking me? Wow. That's his finisher."""
Sam_Morill_2,"Anti-smoking ad commentary: ""Isn't that weird? They don't give 'em a rebuttal."""
Sam_Morill_2,"Hypothetical pro-cigarette commercial: ""Wouldn't kill you to carry a pack. Marlboro: Just in Case."""
Sam_Morill_2,"Abortion joke about boyfriend's contribution: ""If I knock you up and you need an abortion, it's on the house. I'll throw my Delta SkyMiles card right on the counter."""
Sam_Morill_2,"Delta SkyMiles joke: ""I'm two to three abortions away from Diamond Medallion status"""
Sam_Morill_2,"Joke about fewer crying babies on flights: ""I think you should get extra SkyMiles points with an abortion, because that's one less crying baby onboard"""
Sam_Morill_2,"Anti-abortion parade/march joke: ""I don't think there's gonna be a parade, but if there is, I'll be there. I want to see what the floats look like. That one looks unfinished."""
Sam_Morill_2,"Self-deprecating meta-comedy: ""That one's not for everybody, that joke. I did that joke the other night and somebody yelled out boo. I thought it was the baby's ghost, but, you know."""
Sam_Morill_3,"""we don't know how hilarious Hitler would have been on social media. That's not fair."""
Sam_Morill_3,"""Adolf's trending."""
Sam_Morill_3,"""I've always said there aren't enough upbeat pieces on the Fuhrer."""
Sam_Morill_3,"""Fun fact about Hitler, didn't pay income tax, was very bad at managing his money, and I thought, man, it's too bad there wasn't a group of people that could have helped, you know? Jews."""
Trevor_Noah,"Comedic Dilemma Punchline: ""When I go to the bathroom, do I turn the lights on and lose my sleep? Or do I leave the lights off and shit myself?"""
Trevor_Noah,"Russian Accent Self-Talk Humor: ""Yes. Big boy got to make a pee-pee. No trouble over here. It's potty time."""
Trevor_Noah,"Monster Reaction Joke: ""Even if there's a monster under the bed, he'd be like, 'Is that a Russian?'"""
Trevor_Noah,"Creepy Guy Interaction Punchline: When the harasser says, ""Don't be such a bitch!"" - the comic suggests women respond in a Russian accent: ""You want to see bitch?"""
Trevor_Noah_2,"""You can't do normal things with that voice. You are destined for greatness. You can't be running in the streets: 'And a Kit Kat, please.' No. No."""
Trevor_Noah_2,"""What are you making, prank phone calls? 'Who the hell is this?!' 'I'm not telling you.'"""
Trevor_Noah_2,"""He would tell the joke, and it would just sound too epic for people to laugh. Everything he did, he'd just be like, 'Ah, knock, knock.' People would be like, 'Let him in. Let him in!'"""
Trevor_Noah_2,"""'No. No, no. You must say, ""Who's there?""' 'He is so right. We've always got to ask, ""Who's there?"" Who's here? Who are we?' Oh, my God!"""
Trevor_Noah_3,"On African traffic lights: ""It's less of a command and more of a suggestion. It's not 'Stop!' It's 'Stop?'"""
Trevor_Noah_3,"Comedic explanation of how traffic lights were introduced: ""It's almost like an African traveled the world, saw that other people have traffic lights and then just brought them back, but didn't know what they were for. The guy was like, 'Guys, guys, guys. We need to get traffic lights. Ah?' People were like, 'What for?' 'It's for the intersection. It adds atmosphere.'"""
Trevor_Noah_3,"Punchline about the truck and traffic light: ""I said, 'Yeah, and he has a truck. In a game of rock-paper-scissors, you lose.'"""
Trevor_Noah_3,"Comedic description of the confident pedestrian: ""He didn't just walk out. He stared that truck driver down as he was crossing. Just looking at him. Like, 'I've got the light. You know I've got the light. You know I've got that light.'"""
Trevor_Noah_3,"Closing joke with a satirical twist: ""Because I've come to realize, in America, if you got the white man on your side, you can do whatever you like. You just roll."""
Tom_Segura,"""Not a trailer park. A solo trailer. The most terrifying housing situation that exists. Where other trailer people are like, 'Get the fuck out of here.'"""
Tom_Segura,"""You don't fuckin' have it? Isn't that your sole responsibility?"""
Tom_Segura,"""There's a .357 and a shotgun on my bed. Anybody comes in here, blast 'em."""
Tom_Segura,"""That's what's up."" (Said in response to the gun instructions)"
Tom_Segura,"""But don't shoot my mom."
Tom_Segura,"""Can we get a description before we agree to terms? How about a height and weight on old mom?"""
Tom_Segura_2,"""It felt like the inside of my body hugged the outside of my body, you know?"""
Tom_Segura_2,"""Most of us, we have no power in our everyday lives. But if you're alone in an elevator, -you are lord of the elevator shaft."""
Tom_Segura_2,"""You get to decide, like a king with his drawbridge. There's 'Hold Open,' and 'Close.'"""
Tom_Segura_2,"""Sometimes, a second later it closes, and you're like, 'Fuck!' You get nervous energy, like you're a kid."""
Tom_Segura_2,"""I don't even know how this thing works. So many buttons. I tried all of them."""
Tom_Segura_3,"""Whoa. Are you Japanese?"""
Tom_Segura_3,"""Hundred percent, yeah."""
Tom_Segura_3,"""Segura! Sounds Japanese."""
Tom_Segura_3,"""That's 'cause you're saying it Japanese."""
Tom_Segura_3,"""What are you?"" Which is fuckin' rude."
Tom_Segura_3,"When is it important? Sushi chef, accountant, 100-meter dash. Outside of that…"""
Tom_Segura_3,"""What's going on is you failed fuckin' social studies. And you're not too good at geography either."""
Tom_Segura_3,"""Look, man. You understand there's white people in Mexico, you know that."""
Tom_Segura_3,"""There's white people there, black people there, even Asian people there. And if you really want to shit your pants, those Asian people, they speak Spanish too."""
Tom_Segura_3,"""'Dim sum…' [speaking in Spanish]"""
