comedian,sentence
Jimmy_Yang_3,"""I’m like, bitch, you understand you just insulted my entire race of people? But thank you. First of all, thank you for thinking that I did have a small penis, and we still had sex. You’re the real MVP. You get two fortune cookies tonight, miss. Thank you."""
Jimmy_Yang_3,"""Everybody should have average dick until proven guilty. I don’t care how tall you are, what ethnicity you are, how big your hands are. Everybody should start at average dick, 8 inches. And we go from there."""
Louis_CK,"""Jesus was Jewish. And he said, 'I don’t think so.' And I said, that’s okay, it already all happened. Doesn’t matter what you think."""
Louis_CK,"""Dude, Jesus couldn’t be Jewish. Think about it."""
Louis_CK,"""What was he then? What, was he Presbyterian? What was he? Catholic?"""
Louis_CK,"""Okay, Jesus was Catholic and he had a gold chain with a cross."""
Louis_CK,"""And when they nailed him up, he was like, 'Oh, that’s why we have those!'"""
Louis_CK,"""'That finally makes sense. I didn’t even know. Oh, fuck, that’s me! I’m the little guy on it!'"""
Louis_CK_2,"""Dogs are so dumb, it’s fucking tragic. It’s sad how dumb they are. They’re in our lives and they know nothing about what’s happening."""
Louis_CK_2,"""You ever been having, like, a dramatic moment in your family, like, you’re in the living room telling the kids that grandma died, and everybody’s crying, and the dog’s sitting there like… 'I know you! Ha!'"""
Louis_CK_2,"""They don’t even know their own lives, they don’t even — they can’t even handle their own lives mentally."""
Louis_CK_2,"""'I didn’t see what happened. I’m sorry, I… I don’t know anything now. Please help.'"""
Louis_CK_2,"""'There it is, right there. It’s right there.' And the dog just looks at your finger ’cause there’s just no way he’s gonna get this concept that there’s an invisible line… …that he can follow with his imagination."""
Louis_CK_3,"""People always ask me when I walk my dog in New York, 'That’s a beautiful dog. Is she a rescue?' I’m like, 'No, she’s very expensive. Please don’t touch her.'"""
Louis_CK_3,"""I did rescue a dog last year, and it bit everyone in my life, so I un-rescued it, and I bought a dog that works."""
Louis_CK_3,"""'I rescued this dog. I rescued her. She has no eyes and she’s dead.'"""
Louis_CK_3,"""I’d rather be in Auschwitz than in New York City. Honestly, I would. I mean Auschwitz now. I mean, today Auschwitz. Not back when it was open."""
Louis_CK_3,"""It’s nice now. There’s a gift shop. People go there on purpose. They buy tickets."""
Louis_CK_3,"""If you could have told those people back then, 'People are going to buy tickets to come here. Wrap your head around that. Jew.'"""
Louis_CK_3,"""That’s what we say about the Holocaust: Never again, ’cause they killed six million Jews. If they only killed, like, 10,000, would it be like, 'Okay, two more times, and then taper off because it’s a little much.'”"
Nate_Bargatze,"“Did you name her after Harper Lee, the author of To Kill a Mockingbird?” Punchline: “I’ve never thought about an author a day in my life, so… That never occurred to me.”"
Nate_Bargatze,"“I love when kids cry, it’s just innocent. I love how innocent it is.” Punchline: “They cry over a tag in their shirt. I mean, they bawl. They don’t like… It feels weird. And then, you could be like, ‘Is your house on fire?’ I’ve never seen someone cry this much. It’s over nothing.”"
Nate_Bargatze,"“She just sits there on her iPad. She wants to be a YouTuber, which, as a comedian, makes me furious.” Punchline: “She watches these kid YouTube videos, and now she makes her own videos. It’s just her sitting there going, ‘Hey, guys, what’s going on?’ ‘Click the links below, subscribe, leave a comment.’ None of this is anywhere but my phone.”"
Nate_Bargatze,“I got 90 hours of this. It’s not on YouTube. Me and her mom are the only subscribers.”
Nate_Bargatze,"“She just watches kids playing with toys. Like, that’s what’s crazy. It’s not like a show. I’d be fine if she watched a show.” Punchline: “She watches just a kid that’s like, ‘Hey, you don’t have this toy, I do.’ ‘You want to see me open it?’ It’s got five billion views.”"
Nate_Bargatze,"“It looks like we buy her nothing, like, we just show her.” Punchline: “‘If you wanna watch a kid have fun, but you’ll never have fun in this house!’”"
Nate_Bargatze_TK,"“My dad is a magician. He’s done that my entire life. He was a clown at the very beginning, just in case you’re like, ‘How do you get into something like that?’” Punchline: “It goes clown, then magic. There’s two steps. You can take them in either order.”"
Nate_Bargatze_TK,"“I was born, he was a clown. It was never weird to me. I thought everybody’s dad was a clown.”"
Nate_Bargatze_TK,"“My first memory of my life is I was five years old, and I remember my mom walked me out to the front yard, and my dad pulled up… We had this old red Mazda. He’s dressed as a clown, that doesn’t even faze me. That’s just how he left. How else would he come home?”"
Nate_Bargatze_TK,"“The Easter Bunny was in the passenger seat. That’s the first thing that I remember, to my life. If you want to know how you get into comedy, that’s a pretty good nudge.”"
Nate_Bargatze_TK,"“I remember it didn’t fit. The Easter Bunny head didn’t fit in the car. Like, he couldn’t sit normal, so his head was bent to the side.” Punchline: “And I remember he had his seat belt on, and he’s just like… and I was like…”"
Nate_Bargatze_TK,"“I like to think about all the other people that saw that. Just in the car next to them, just at a red light, you’re like, ‘I didn’t even know they hung out like that.’”"
Nate_Bargatze_TK_2,"""My cousin’s name is Tuesday, which is a good start."""
Nate_Bargatze_TK_2,"""The invitation said, 'Tuesday’s getting married, rehearsal’s Friday, wedding’s Saturday.' People were like, 'We gotta be there Monday for this wedding? How long is this wedding? It’s a week?'"""
Nate_Bargatze_TK_2,"""I’m wildly overdressed. I look like I work there."""
Nate_Bargatze_TK_2,"""Everybody else just has a football or basketball jersey on."""
Nate_Bargatze_TK_2,"""He has his tuxedo jacket, pants, cummerbund, bowtie. No shirt."""
Nate_Bargatze_TK_2,"""Instead of waiting to go get it, he was like, 'Let’s do it without it.'"""
Nate_Bargatze_TK_2,"""He doesn’t have a body that’s like, 'That’s cool, man.' You know? He has a body that you’re like, 'Put your jacket on backwards. Flip it around.'"""
Nate_Bargatze_TK_2,"""How’s your back worse than your front?"""
Nate_Bargatze_2,"""Homework’s fun. First and second grade was awesome. Third grade, you’re like, 'Okay.' They throw some stuff in, you’re like, 'Oh, all right. All right.'"""
Nate_Bargatze_2,"""She brought home Common Core math. That’s fun. It’s a new math they invented, no heads up. Just give it to parents that never learned it."""
Nate_Bargatze_2,"""You gotta watch a 40-minute YouTube video on Common Core math. I don’t even understand it."""
Nate_Bargatze_2,"""The goal of Common Core is to use one sheet of paper for every problem. You just want to keep breaking the problem down."""
Nate_Bargatze_2,"""And then what’s even funnier is you see old math in the middle of it. As you break it down, old math gets in there and you’re like, 'Oh! Just do that at the top. I don’t even know what we’re doing.'"""
Nate_Bargatze_2,"""It’s not like old math isn’t working. Old math still… I don’t get incorrect change everywhere, just going, 'This stupid old math!'"""
Nate_Bargatze_2,"""I told my wife, it feels like if you knocked on my front door and I opened it, and you say, 'Can I come in?' And I was like, 'Do you mind coming in through the back door?'"""
Nate_Bargatze_2,"""'Does the front door not work?' 'No, it works. I use it, a lot of people still use it, but the new way is to go jump the fence and come in the back and meet me at this same spot.'"""
Nate_Bargatze_3,"""Guys are drinking beers in the church. Like, that’s something I’ve never heard, a pastor be like, 'Guys, can we not drink alcohol in the church?'"" Punchline: ""They’re like, 'Oh, I didn’t know this was the nice part of town. All right.'”"
Nate_Bargatze_3,"""The reception is next door, just at a lady’s house. Like, in her backyard."" Punchline: ""We were her one and only reception."""
Nate_Bargatze_3,"""The horse was the oldest horse I’ve ever seen. I thought it was a donkey. I thought they got a deal on a donkey."" Punchline: ""The guy was like, 'This horse was in the Kentucky Derby.' You’re like, 'The first one that they did? Is that Secretariat’s father? How old is this horse, man? You know they lay down, right?'"""
Nate_Bargatze_3,"""They’re sweating, almost divorced by the time they get there."""
Nate_Bargatze_3,"""They put plywood on the grass, like, side-by-side, to make a dance floor."" Punchline: ""We danced just to a radio station on a boombox. Just, like, 104.5. You would have to stop for weather and traffic updates."""
Nate_Bargatze_TK_3,"""I thought you felt it out, you know, and just go, 'That feels right,' and that’s what you do. I do the same thing with a comma."""
Nate_Bargatze_TK_3,"""If I feel a comma’s coming, I try to get out of that sentence so bad. I mean, I… And if I can’t, I just put a comma and see if someone says something, you know?"""
Nate_Bargatze_TK_3,"""'Is that a comma?' I’m like, 'Is it? My comma button has been sticking on my phone.'"""
Nate_Bargatze_TK_3,"""'Look, just give him a D.' 'He’s not gonna do science stuff.'"""
Nate_Bargatze_TK_3,"""'Seventeen, they’re like, 'I don’t even… Are you enrolled in this school?' 'Like, what are you doing?'"""
Russell_Peters,"""What do you mean what else is wrong with me? He goes, look, you’re a 48-year-old Indian man."" (The humor comes from the doctor’s blunt stereotyping.)"
Russell_Peters,"""I’m like, that’s really fucking racist, but since you asked, I have acid reflux."" (The punchline combines a racial stereotype with self-deprecating humor.)"
Russell_Peters,"""Because there is no way you can be Indian and not have fucking acid reflux."" (Generalizing a cultural experience for comedic effect.)"
Russell_Peters,"""There’s no way you can consume the food that we eat with that much spice, and that much oil, and that much butter, and not just have it burn a hole in your– as my dad would say– your esophagus."" (The vivid description of Indian cuisine paired with the inevitable health consequence adds to the humor.)"
Russell_Peters,"""Dad, I want to assure you I have no phagus in me. No, no, son, esophagus."" (A wordplay on “esophagus” and “phagus” creates a funny misunderstanding.)"
Russell_Peters,"""I don’t care whose phagus you think this is."" (The continuation of the misunderstanding escalates the humor.)"
Russell_Peters,"""I’m looking at all of you, especially all the pudgy guys. You know exactly who has it. You got it, don’t you, yellow guy?"" (Pointing at someone in the audience for a shared joke.)"
Russell_Peters,"""He’s like, I know, I have it, but I don’t want to say because my shirt looks like turmeric."" (The joke culminates with a visual gag connecting the shirt color to turmeric.)"
Russell_Peters_2,"""If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate."""
Russell_Peters_2,"""These are my boys, it’s Pete and Repeat."""
Russell_Peters_2,"""Identical twins, that’s like bragging rights for you, you know what I mean. That’s your way of going, look. Look at how good my balls are."""
Russell_Peters_2,"""My balls are so strong, they made one kid and then it made the exact same kid right away."""
Russell_Peters_2,"""If I had twins with a black girl, this is Tyrone and Tyclone."""
Russell_Peters_2,"""You lift up your balls, sponsored by Xerox."""
Russell_Peters_2,"""I call the left one copy and the right one paste."""
Russell_Peters_3,"""My girlfriend’s Mexican. And I didn’t realize how Mexican she was until she went into labor and they broke her water and candy fell out of her."""
Russell_Peters_3,"""Twins at this age, fuck that."""
Russell_Peters_3,"""Do you realize my son is Mexican and Indian? He’s going to be able to engineer the wall. And hop it."""
Russell_Peters_3,"""When my son starts walking, we’re going to be walking the same way."""
Russell_Peters_3,"""He’s going to steal your laptop and fix it."""
Russell_Peters_3,"""How many motherfuckers are in there right now? I took her straight to the doctor. I need to know how many heartbeats you hear, doctor. How many heartbeats do you hear?"""
Russell_Peters_3,"""Do you remember how many months it took you before you started to show? Probably about four to six, maybe? Yeah, it’s usually about that, right? Four to six months on your first pregnancy, the woman starts to show. My girlfriend, she started to show after one month."""
Sam_Morill,"""I got roofied at a party in college by accident, but you know, it still counts."""
Sam_Morill,"""No one at the party was like I’m gonna roofie that hairy boy over there. Let me a passed-out werewolf tonight."""
Sam_Morill,"""That is male privilege right there, isn’t it? I just told a room full of people I got roofied. I did not see one concerned face in here."""
Sam_Morill,"""I was at a party and this guy handed a girl a drink, and she said, 'I’m too drunk.' And I said, 'I’ll drink it.' And he gave me this hateful look."""
Sam_Morill,"""I woke up the next morning, and I was like oh. That guy’s a sexual predator."""
Sam_Morill,"""I prefer to think of myself as an accidental hero. I have a negative-one rapes, so, you know."""
Sam_Morill,"""It’s kind of like if I was driving drunk and I just swerved and accidentally hit a mugger."""
Sam_Morill,"""You tell me to replace an addiction with cardio, that’s very helpful. I’m gonna start walking into halfway houses full of crack heads like have you guys done Zumba? It’s so much better than crack."""
Sam_Morill,"""Of course you want to get fucked up. Have you tried living? I’m happy and I want to get fucked up."""
Sam_Morill,"""Another mass shooting after another mass shooting. It’s always the same thing, too. It’s always some guy who’s like I heard voices in my head. We all do. Everyone hears voices in their head. Good people just don’t listen to them."""
Sam_Morill,"""If I listened to all the voices in my head, I would be a sometimes-gay street fighter, so…"""
Sam_Morill,"""Why is E. Honda butt-fucking me? Wow. That’s his finisher."""
Sam_Morill_2,"""It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials. Isn’t that weird? They don’t give ’em a rebuttal."""
Sam_Morill_2,"""A hot girl walks up to a guy in the bar and asks to bum a cigarette, and he goes, oh, I don’t smoke. So then she goes outside and bums them from another guy, and they go home together and they fuck and that’s the whole commercial."""
Sam_Morill_2,"""There at the end, it just says, 'Wouldn’t kill you to carry a pack.' Marlboro: Just in Case."""
Sam_Morill_2,"""That is how low the bar is. I’m like, guy should pay a little bit for the abortion, and women are like, he’s a hero. He really is."""
Sam_Morill_2,"""No, even the most pro-life person I talk to was like, wow, chivalry is dead. That was the baby’s name, Chivalry."""
Sam_Morill_2,"""I thought it was the baby’s ghost, but, you know."""
Sam_Morill_2,"""If I knock you up and you need an abortion, it’s on the house. I’ll throw my Delta SkyMiles card right on the counter."""
Sam_Morill_2,"""I’m two to three abortions away from Diamond Medallion status, so…"""
Sam_Morill_2,"""I think you should get extra SkyMiles points with an abortion, because that’s one less crying baby onboard, you know?"""
Sam_Morill_2,"""He told me there was gonna be an anti-abortion parade, which I think he meant to say march, you know?"""
Sam_Morill_2,"""I want to see what the floats look like. That one looks unfinished. That’s what we’re going for, so, yeah."""
Sam_Morill_3,"""Trump is Hitler."""
Sam_Morill_3,"""We don’t know how hilarious Hitler would have been on social media. That’s not fair."""
Sam_Morill_3,"""Hitler might have had a strong Twitter presence. Trapped in bunker, sad."""
Sam_Morill_3,"Adolf’s trending."""
Sam_Morill_3,"""Just said fun facts about Hitler, which I think is a great title."""
Sam_Morill_3,"""I’ve always said there aren’t enough upbeat pieces on the Fuhrer."""
Sam_Morill_3,"""Fun fact about Hitler, didn’t pay income tax, was very bad at managing his money."""
Sam_Morill_3,"""Man, it’s too bad there wasn’t a group of people that could have helped, you know? Jews."""
Trevor_Noah,“You don’t mess with the Russians. Most frightening people in the world.”
Trevor_Noah,"“When I go to the bathroom, do I turn the lights on and lose my sleep? Or do I leave the lights off and shit myself?”"
Trevor_Noah,"“What I started doing now is I leave the lights off. And when I go the bathroom, I just speak to myself in a Russian accent. It sounds crazy, but I feel safe.”"
Trevor_Noah,“Yes. Big boy got to make a pee-pee. No trouble over here. It’s potty time.”
Trevor_Noah,"“Even if there’s a monster under the bed, he’d be like, ‘Is that a Russian?’”"
Trevor_Noah,“The next time you’re in a compromising position... Just whip out your Russian and kill it dead.”
Trevor_Noah,"“As soon as he says, ‘Don’t be such a bitch!’ Just be like… [Russian accent] ‘You want to see bitch?’”"
Trevor_Noah_2,"“And a Kit Kat, please.”"
Trevor_Noah_2,“Who the hell is this?!” “I’m not telling you.” [laughs]
Trevor_Noah_2,"“Ah, knock, knock.”"
Trevor_Noah_2,“Let him in. Let him in!”
Trevor_Noah_2,"“No. No, no. You must say, ‘Who’s there?'”"
Trevor_Noah_2,"“He is so right. We’ve always got to ask, ‘Who’s there?’ Who’s here? Who are we?’ Oh, my God!”"
Tom_Segura,"""I bought weed from a dude in a stand-alone trailer one time. Not a trailer park. A solo trailer. The most terrifying housing situation that exists. Where other trailer people are like, 'Get the fuck out of here.'"""
Tom_Segura,"""'But don’t shoot my mom.' I go, 'Can we get a description before we agree to terms? How about a height and weight on old mom?'"""
Tom_Segura,"""This dude’s like, 'You trying to get a sack?' - I was like, 'Oh, shit. Yeah.' 'We could go do that.' I was like, 'All right. Cool.'"""
Tom_Segura,"""'There’s a .357 and a shotgun on my bed. Anybody comes in here, blast ’em.' Inside? Paralysis. But what I said was, 'That’s what’s up.' - Like, yeah, man. Pow."""
Tom_Segura,"""'We just need to go get it.' I was like, 'You don’t fuckin’ have it? Isn’t that your sole responsibility?'"""
Tom_Segura,"""'I’ll go get it. You stay here and watch my place.' And I was like… 'Okay.'"""
Tom_Segura_2,"""By the way, is there any more satisfying feeling than letting an elevator door close on somebody?"""
Tom_Segura_2,"""I was trying to figure out, 'Why does this feel so good?' I think it’s a taste of power."""
Tom_Segura_2,"""I did it… I did it at the hotel earlier. I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?"""
Tom_Segura_2,"""You get to decide, like a king with his drawbridge. There’s 'Hold Open,' and 'Close.' And you can watch people walk up and be like, 'Mm-mm.' - And you hit that."""
Tom_Segura_2,"""Sometimes, a second later it opens, and you’re like, 'Fuck!' You get nervous energy, like you’re a kid. You’re like, 'I’m in trouble.'"""
Tom_Segura_2,"""It’s always some lady who’s like, 'You didn’t see me?' 'I don’t even know how this thing works. So many buttons. I tried all of them.'"""
Tom_Segura_2,"""Like most of us, we have no power in our everyday lives. But if you’re alone in an elevator, - you are lord of the elevator shaft."""
Tom_Segura_3,“Whoa. Are you Japanese?” [audience laughs]
Tom_Segura_3,"“Hundred percent, yeah.” [audience laughs]"
Tom_Segura_3,“Segura. Segura! Sounds Japanese.” [audience laughs]
Tom_Segura_3,"“That’s ’cause you’re saying it Japanese. I could be Smith, and if you want to go [in gruff voice] ‘Smith…’ then it’s Japanese.” [audience laughs]"
Tom_Segura_3,"“Well, what are you?” Which is fuckin’ rude. [audience laughs]"
Tom_Segura_3,"“When is it important? Sushi chef, accountant, 100-meter dash.” [audience laughs]"
Tom_Segura_3,“That’s weird. You look white.” [audience laughs]
Tom_Segura_3,“What’s going on is you failed fuckin’ social studies.” [audience laughs]
Tom_Segura_3,"“There’s white people there, black people there, even Asian people there. And if you really want to shit your pants, those Asian people, they speak Spanish too.” [audience laughs]"
Tom_Segura_3,"“Dim sum… [speaking in Spanish] They are Asian, and they speak Spanish.” [imitates explosion] [audience cheers]"
Trevor_Noah_3,"""You must remember, I come from an African country. And all over Africa, we have traffic lights. But we don’t use them. All right? It’s less of a command and more of a suggestion. It’s not 'Stop!' It’s 'Stop?'"""
Trevor_Noah_3,"""Because I’ve come to realize, in America, if you got the white man on your side, you can do whatever you like."""
Trevor_Noah_3,"""It’s almost like an African traveled the world, saw that other people have traffic lights and then just brought them back, but didn’t know what they were for. The guy was like, 'Guys, guys, guys. We need to get traffic lights. Ah?' People were like, 'What for?' 'It’s for the intersection. It adds atmosphere.'"""
Trevor_Noah_3,"""After eight blocks, it was the only way I knew how to live. I had my phone out. I was tweeting and texting. I didn’t play games. I’d be looking down, look up. The light would change, and I was out!"""
Trevor_Noah_3,"""In New York– I’ve never seen it– people trust that light with their lives."""
Trevor_Noah_3,"""I started that day… thinking and pondering before stepping out. And after a few blocks with him, I started believing."""
Trevor_Noah_3,"""Instinctively, I stuck my hand out to protect him. I was like, 'Yo, dude, there’s a truck.' And he was like, 'It’s okay. We’ve got the light.' I said, 'Yeah, and he has a truck. In a game of rock-paper-scissors, you lose.'"""
Trevor_Noah_3,"""I walked with that man for 12 blocks. And let me tell you, I have never been imbued with the confidence of another human being the way I was with him."""
Trevor_Noah_3,"""He walked out. He didn’t just walk out. He stared that truck driver down as he was crossing. Just looking at him. Like, 'I’ve got the light. You know I’ve got the light. You know I’ve got that light.'"""
Trevor_Noah_3,"""I was running behind him, all apologetic. 'I’m sorry, I didn’t know. He– I’m sorry. I would have stopped– I’ve never done this before.'"""
